season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_mu_enter,ctrl_mu_left,d_ctrl,abs_ctrl_gap,gap_bucket,du,dpts,enter_mu_delta,both60,same_pos,model_pref_enter,actual_pref_enter,tie_pts,ctrl_pref_enter,ctrl_pref_left,rank_err
2023-24,PASS,24,321,Doughty,DEF,664,Ward-Prowse,MID,2.99,3.504,-0.514,0.514,mid,-0.514,-1.0,0.0,1,0,0,0,0,0,1,0
2023-24,PASS,24,321,Doughty,DEF,220,Andersen,DEF,2.99,3.0148,-0.0248,0.0248,near,-0.0248,0.0,0.0,1,1,0,0,1,0,1,0
2023-24,PASS,24,321,Doughty,DEF,526,Bowen,MID,2.99,3.7232,-0.7332,0.7332,mid,-0.7332,-1.0,0.0,1,0,0,0,0,0,1,0
2023-24,PASS,24,321,Doughty,DEF,343,J.Alvarez,FWD,2.99,4.024,-1.034,1.034,large,-1.034,-1.0,0.0,1,0,0,0,0,0,1,0
2023-24,PASS,24,557,Hee Chan,MID,664,Ward-Prowse,MID,3.4444,3.504,-0.0596,0.0596,near,0.0264,-2.0,0.086,0,1,1,0,0,0,1,1
2023-24,PASS,24,557,Hee Chan,MID,220,Andersen,DEF,3.4444,3.0148,0.4296,0.4296,mid,0.5156,-1.0,0.086,0,0,1,0,0,1,0,1
2023-24,PASS,24,557,Hee Chan,MID,526,Bowen,MID,3.4444,3.7232,-0.2788,0.2788,mid,-0.1928,-2.0,0.086,0,1,0,0,0,0,1,0
2023-24,PASS,24,557,Hee Chan,MID,343,J.Alvarez,FWD,3.4444,4.024,-0.5796,0.5796,mid,-0.4936,-2.0,0.086,0,0,0,0,0,0,1,0
2023-24,PASS,24,293,Darwin,FWD,664,Ward-Prowse,MID,4.006,3.504,0.502,0.502,mid,0.7404,4.0,0.2384,1,0,1,1,0,1,0,0
2023-24,PASS,24,293,Darwin,FWD,220,Andersen,DEF,4.006,3.0148,0.9912,0.9912,large,1.2296,5.0,0.2384,1,0,1,1,0,1,0,0
2023-24,PASS,24,293,Darwin,FWD,526,Bowen,MID,4.006,3.7232,0.2828,0.2828,mid,0.5212,4.0,0.2384,1,0,1,1,0,1,0,0
2023-24,PASS,24,293,Darwin,FWD,343,J.Alvarez,FWD,4.006,4.024,-0.018,0.018,near,0.2204,4.0,0.2384,1,1,1,1,0,0,1,0
2023-24,PASS,24,294,Diogo J.,MID,664,Ward-Prowse,MID,3.5772,3.504,0.0732,0.0732,near,0.7684,5.0,0.6952,1,1,1,1,0,1,0,0
2023-24,PASS,24,294,Diogo J.,MID,220,Andersen,DEF,3.5772,3.0148,0.5624,0.5624,mid,1.2576,6.0,0.6952,1,0,1,1,0,1,0,0
2023-24,PASS,24,294,Diogo J.,MID,526,Bowen,MID,3.5772,3.7232,-0.146,0.146,near,0.5492,5.0,0.6952,1,1,1,1,0,0,1,0
2023-24,PASS,24,294,Diogo J.,MID,343,J.Alvarez,FWD,3.5772,4.024,-0.4468,0.4468,mid,0.2484,5.0,0.6952,1,0,1,1,0,0,1,0
2024-25,PASS,1,23,Trossard,MID,58,Watkins,FWD,2.648,2.8592,-0.2112,0.2112,near,0.8444,-1.0,1.142,0,0,1,0,0,0,1,1
2024-25,PASS,1,23,Trossard,MID,3,Gabriel,DEF,2.648,1.776,0.872,0.872,large,1.864,-5.0,1.142,0,0,1,0,0,1,0,1
2024-25,PASS,1,23,Trossard,MID,503,Son,MID,2.648,3.4976,-0.8496,0.8496,large,-0.1068,-1.0,1.142,0,1,0,0,0,0,1,0
2024-25,PASS,1,317,Diogo J.,MID,58,Watkins,FWD,2.4864,2.8592,-0.3728,0.3728,mid,0.872,6.0,1.3312,1,0,1,1,0,0,1,0
2024-25,PASS,1,317,Diogo J.,MID,3,Gabriel,DEF,2.4864,1.776,0.7104,0.7104,mid,1.8916,2.0,1.3312,1,0,1,1,0,1,0,0
2024-25,PASS,1,317,Diogo J.,MID,503,Son,MID,2.4864,3.4976,-1.0112,1.0112,large,-0.0792,6.0,1.3312,1,1,0,1,0,0,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,58,Watkins,FWD,1.442,2.8592,-1.4172,1.4172,large,-1.0112,7.0,0.4924,1,0,0,1,0,0,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,3,Gabriel,DEF,1.442,1.776,-0.334,0.334,mid,0.0084,3.0,0.4924,1,1,1,1,0,0,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,503,Son,MID,1.442,3.4976,-2.0556,2.0556,large,-1.9624,7.0,0.4924,1,0,0,1,0,0,1,0
2024-25,PASS,2,317,Diogo J.,MID,360,Rodrigo,MID,2.9044,3.5016,-0.5972,0.5972,mid,0.7868,6.0,1.384,0,1,1,1,0,0,1,0
2024-25,PASS,2,317,Diogo J.,MID,375,Højlund,FWD,2.9044,2.9424,-0.038,0.038,near,1.346,6.0,1.384,0,0,1,1,0,0,1,0
2024-25,PASS,2,207,Mateta,FWD,360,Rodrigo,MID,2.87,3.5016,-0.6316,0.6316,mid,-0.2424,2.0,0.3892,0,0,0,1,0,0,1,0
2024-25,PASS,2,207,Mateta,FWD,375,Højlund,FWD,2.87,2.9424,-0.0724,0.0724,near,0.3168,2.0,0.3892,0,1,1,1,0,0,1,0
2024-25,PASS,3,401,Isak,FWD,322,Gomez,DEF,2.5968,1.9532,0.6436,0.6436,mid,1.5624,9.0,0.8988,0,0,1,1,0,1,0,0
2024-25,PASS,3,401,Isak,FWD,58,Watkins,FWD,2.5968,2.8404,-0.2436,0.2436,near,0.5524,4.0,0.8988,1,1,1,1,0,0,1,0
2024-25,PASS,3,401,Isak,FWD,351,Haaland,FWD,2.5968,4.0636,-1.4668,1.4668,large,-0.586,-8.0,0.8988,1,1,0,0,0,0,1,0
2024-25,PASS,3,418,Trippier,DEF,322,Gomez,DEF,1.7044,1.9532,-0.2488,0.2488,near,0.1108,0.0,0.3396,0,1,1,0,1,0,1,0
2024-25,PASS,3,418,Trippier,DEF,58,Watkins,FWD,1.7044,2.8404,-1.136,1.136,large,-0.8992,-5.0,0.3396,0,0,0,0,0,0,1,0
2024-25,PASS,3,418,Trippier,DEF,351,Haaland,FWD,1.7044,4.0636,-2.3592,2.3592,large,-2.0376,-17.0,0.3396,0,0,0,0,0,0,1,0
2024-25,PASS,3,317,Diogo J.,MID,322,Gomez,DEF,2.6684,1.9532,0.7152,0.7152,mid,1.828,3.0,1.0928,0,0,1,1,0,1,0,0
2024-25,PASS,3,317,Diogo J.,MID,58,Watkins,FWD,2.6684,2.8404,-0.172,0.172,near,0.818,-2.0,1.0928,1,0,1,0,0,0,1,1
2024-25,PASS,3,317,Diogo J.,MID,351,Haaland,FWD,2.6684,4.0636,-1.3952,1.3952,large,-0.3204,-14.0,1.0928,1,0,0,0,0,0,1,0
2024-25,PASS,4,152,Arrizabalaga,GKP,146,Verbruggen,GKP,3.8524,3.8768,-0.0244,0.0244,near,0.0852,-5.0,0.0,0,1,1,0,0,0,1,1
2024-25,PASS,4,152,Arrizabalaga,GKP,755,Marmoush,FWD,3.8524,2.4656,1.3868,1.3868,large,1.3868,0.0,0.0,0,0,1,0,1,1,0,0
2024-25,PASS,4,152,Arrizabalaga,GKP,636,Chiesa,MID,3.8524,2.65,1.2024,1.2024,large,1.2024,0.0,0.0,0,0,1,0,1,1,0,0
2024-25,PASS,4,321,Gakpo,FWD,146,Verbruggen,GKP,2.4128,3.8768,-1.464,1.464,large,-0.524,-4.0,0.8304,0,0,0,0,0,0,1,0
2024-25,PASS,4,321,Gakpo,FWD,755,Marmoush,FWD,2.4128,2.4656,-0.0528,0.0528,near,0.7776,1.0,0.8304,0,1,1,1,0,0,1,0
2024-25,PASS,4,321,Gakpo,FWD,636,Chiesa,MID,2.4128,2.65,-0.2372,0.2372,near,0.5932,1.0,0.8304,0,0,1,1,0,0,1,0
2024-25,PASS,4,316,Darwin,FWD,146,Verbruggen,GKP,2.4456,3.8768,-1.4312,1.4312,large,-0.0128,-4.0,1.3088,0,0,0,0,0,0,1,0
2024-25,PASS,4,316,Darwin,FWD,755,Marmoush,FWD,2.4456,2.4656,-0.02,0.02,near,1.2888,1.0,1.3088,0,1,1,1,0,0,1,0
2024-25,PASS,4,316,Darwin,FWD,636,Chiesa,MID,2.4456,2.65,-0.2044,0.2044,near,1.1044,1.0,1.3088,0,0,1,1,0,0,1,0
2024-25,PASS,5,491,Johnson,MID,326,Konaté,DEF,2.5304,2.466,0.0644,0.0644,near,1.2896,-1.0,1.2456,1,0,1,0,0,1,0,1
2024-25,PASS,5,491,Johnson,MID,366,B.Fernandes,MID,2.5304,3.3832,-0.8528,0.8528,large,0.1264,4.0,1.2456,1,1,1,1,0,0,1,0
2024-25,PASS,5,491,Johnson,MID,207,Mateta,FWD,2.5304,2.8192,-0.2888,0.2888,mid,0.542,6.0,1.2456,0,0,1,1,0,0,1,0
2024-25,PASS,5,491,Johnson,MID,527,L.Paquetá,MID,2.5304,2.9096,-0.3792,0.3792,mid,0.5396,5.0,1.2456,1,1,1,1,0,0,1,0
2024-25,PASS,5,491,Johnson,MID,345,De Bruyne,MID,2.5304,3.578,-1.0476,1.0476,large,-0.2004,7.0,1.2456,0,1,0,1,0,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,326,Konaté,DEF,2.4072,2.466,-0.0588,0.0588,near,0.4744,-6.0,0.5536,1,1,1,0,0,0,1,1
2024-25,PASS,5,495,Pedro Porro,DEF,366,B.Fernandes,MID,2.4072,3.3832,-0.976,0.976,large,-0.6888,-1.0,0.5536,1,0,0,0,0,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,207,Mateta,FWD,2.4072,2.8192,-0.412,0.412,mid,-0.2732,1.0,0.5536,0,0,0,1,0,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,527,L.Paquetá,MID,2.4072,2.9096,-0.5024,0.5024,mid,-0.2756,0.0,0.5536,1,0,0,0,1,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,345,De Bruyne,MID,2.4072,3.578,-1.1708,1.1708,large,-1.0156,2.0,0.5536,0,0,0,1,0,0,1,0
2024-25,PASS,5,182,Palmer,MID,326,Konaté,DEF,3.4612,2.466,0.9952,0.9952,large,1.8408,0.0,0.866,1,0,1,0,1,1,0,0
2024-25,PASS,5,182,Palmer,MID,366,B.Fernandes,MID,3.4612,3.3832,0.078,0.078,near,0.6776,5.0,0.866,1,1,1,1,0,1,0,0
2024-25,PASS,5,182,Palmer,MID,207,Mateta,FWD,3.4612,2.8192,0.642,0.642,mid,1.0932,7.0,0.866,0,0,1,1,0,1,0,0
2024-25,PASS,5,182,Palmer,MID,527,L.Paquetá,MID,3.4612,2.9096,0.5516,0.5516,mid,1.0908,6.0,0.866,1,1,1,1,0,1,0,0
2024-25,PASS,5,182,Palmer,MID,345,De Bruyne,MID,3.4612,3.578,-0.1168,0.1168,near,0.3508,8.0,0.866,0,1,1,1,0,0,1,0
2024-25,PASS,5,317,Diogo J.,MID,326,Konaté,DEF,2.9948,2.466,0.5288,0.5288,mid,1.6076,-8.0,1.0992,0,0,1,0,0,1,0,1
2024-25,PASS,5,317,Diogo J.,MID,366,B.Fernandes,MID,2.9948,3.3832,-0.3884,0.3884,mid,0.4444,-3.0,1.0992,0,1,1,0,0,0,1,1
2024-25,PASS,5,317,Diogo J.,MID,207,Mateta,FWD,2.9948,2.8192,0.1756,0.1756,near,0.86,-1.0,1.0992,0,0,1,0,0,1,0,1
2024-25,PASS,5,317,Diogo J.,MID,527,L.Paquetá,MID,2.9948,2.9096,0.0852,0.0852,near,0.8576,-2.0,1.0992,0,1,1,0,0,1,0,1
2024-25,PASS,5,317,Diogo J.,MID,345,De Bruyne,MID,2.9948,3.578,-0.5832,0.5832,mid,0.1176,0.0,1.0992,0,1,1,0,1,0,1,0
2024-25,PASS,5,447,Wood,FWD,326,Konaté,DEF,2.4596,2.466,-0.0064,0.0064,near,0.7592,0.0,0.786,1,0,1,0,1,0,1,0
2024-25,PASS,5,447,Wood,FWD,366,B.Fernandes,MID,2.4596,3.3832,-0.9236,0.9236,large,-0.404,5.0,0.786,1,0,0,1,0,0,1,0
2024-25,PASS,5,447,Wood,FWD,207,Mateta,FWD,2.4596,2.8192,-0.3596,0.3596,mid,0.0116,7.0,0.786,0,1,1,1,0,0,1,0
2024-25,PASS,5,447,Wood,FWD,527,L.Paquetá,MID,2.4596,2.9096,-0.45,0.45,mid,0.0092,6.0,0.786,1,0,1,1,0,0,1,0
2024-25,PASS,5,447,Wood,FWD,345,De Bruyne,MID,2.4596,3.578,-1.1184,1.1184,large,-0.7308,8.0,0.786,0,0,0,1,0,0,1,0
2024-25,PASS,6,447,Wood,FWD,88,Collins,DEF,2.8572,2.4964,0.3608,0.3608,mid,1.0388,0.0,0.8136,1,0,1,0,1,1,0,0
2024-25,PASS,6,447,Wood,FWD,58,Watkins,FWD,2.8572,3.0168,-0.1596,0.1596,near,0.598,-9.0,0.8136,1,1,1,0,0,0,1,1
2024-25,PASS,6,447,Wood,FWD,199,Eze,MID,2.8572,3.0448,-0.1876,0.1876,near,0.322,0.0,0.8136,1,0,1,0,1,0,1,0
2024-25,PASS,6,533,Aït-Nouri,DEF,88,Collins,DEF,2.4192,2.4964,-0.0772,0.0772,near,0.1036,7.0,0.3164,1,1,1,1,0,0,1,0
2024-25,PASS,6,533,Aït-Nouri,DEF,58,Watkins,FWD,2.4192,3.0168,-0.5976,0.5976,mid,-0.3372,-2.0,0.3164,1,0,0,0,0,0,1,0
2024-25,PASS,6,533,Aït-Nouri,DEF,199,Eze,MID,2.4192,3.0448,-0.6256,0.6256,mid,-0.6132,7.0,0.3164,1,0,0,1,0,0,1,0
2024-25,PASS,6,71,Kluivert,MID,88,Collins,DEF,2.7604,2.4964,0.264,0.264,mid,0.7368,-1.0,0.6084,0,0,1,0,0,1,0,1
2024-25,PASS,6,71,Kluivert,MID,58,Watkins,FWD,2.7604,3.0168,-0.2564,0.2564,mid,0.296,-10.0,0.6084,0,0,1,0,0,0,1,1
2024-25,PASS,6,71,Kluivert,MID,199,Eze,MID,2.7604,3.0448,-0.2844,0.2844,mid,0.02,-1.0,0.6084,0,1,1,0,0,0,1,1
2024-25,PASS,7,328,M.Salah,MID,369,Dalot,DEF,4.284,2.6012,1.6828,1.6828,large,2.1136,-3.0,0.4832,1,0,1,0,0,1,0,1
2024-25,PASS,7,328,M.Salah,MID,58,Watkins,FWD,4.284,3.5084,0.7756,0.7756,large,1.1772,1.0,0.4832,1,0,1,1,0,1,0,0
2024-25,PASS,7,328,M.Salah,MID,99,Mbeumo,MID,4.284,3.5584,0.7256,0.7256,mid,0.954,-5.0,0.4832,1,1,1,0,0,1,0,1
2024-25,PASS,7,306,Vardy,FWD,369,Dalot,DEF,2.45,2.6012,-0.1512,0.1512,near,0.7016,-4.0,0.9052,1,0,1,0,0,0,1,1
2024-25,PASS,7,306,Vardy,FWD,58,Watkins,FWD,2.45,3.5084,-1.0584,1.0584,large,-0.2348,0.0,0.9052,1,1,0,0,1,0,1,0
2024-25,PASS,7,306,Vardy,FWD,99,Mbeumo,MID,2.45,3.5584,-1.1084,1.1084,large,-0.458,-6.0,0.9052,1,0,0,0,0,0,1,0
2024-25,PASS,7,228,Keane,DEF,369,Dalot,DEF,2.1624,2.6012,-0.4388,0.4388,mid,-0.1184,0.0,0.3728,1,1,0,0,1,0,1,0
2024-25,PASS,7,228,Keane,DEF,58,Watkins,FWD,2.1624,3.5084,-1.346,1.346,large,-1.0548,4.0,0.3728,1,0,0,1,0,0,1,0
2024-25,PASS,7,228,Keane,DEF,99,Mbeumo,MID,2.1624,3.5584,-1.396,1.396,large,-1.278,-2.0,0.3728,1,0,0,0,0,0,1,0
2024-25,PASS,8,239,Adama,MID,17,Saka,MID,2.7864,3.8104,-1.024,1.024,large,-0.0984,2.0,1.004,0,1,0,1,0,0,1,0
2024-25,PASS,8,239,Adama,MID,58,Watkins,FWD,2.7864,3.3848,-0.5984,0.5984,mid,0.3136,-6.0,1.004,1,0,1,0,0,0,1,1
2024-25,PASS,8,239,Adama,MID,267,Davis,DEF,2.7864,2.936,-0.1496,0.1496,near,0.8544,1.0,1.004,1,0,1,1,0,0,1,0
2024-25,PASS,8,239,Adama,MID,541,Cunha,FWD,2.7864,3.1752,-0.3888,0.3888,mid,0.4028,0.0,1.004,1,0,1,0,1,0,1,0
2024-25,PASS,8,447,Wood,FWD,17,Saka,MID,3.0864,3.8104,-0.724,0.724,mid,-0.0836,7.0,0.7188,0,0,0,1,0,0,1,0
2024-25,PASS,8,447,Wood,FWD,58,Watkins,FWD,3.0864,3.3848,-0.2984,0.2984,mid,0.3284,-1.0,0.7188,1,1,1,0,0,0,1,1
2024-25,PASS,8,447,Wood,FWD,267,Davis,DEF,3.0864,2.936,0.1504,0.1504,near,0.8692,6.0,0.7188,1,0,1,1,0,1,0,0
2024-25,PASS,8,447,Wood,FWD,541,Cunha,FWD,3.0864,3.1752,-0.0888,0.0888,near,0.4176,5.0,0.7188,1,1,1,1,0,0,1,0
2024-25,PASS,8,491,Johnson,MID,17,Saka,MID,3.0164,3.8104,-0.794,0.794,large,0.228,2.0,1.1004,0,1,1,1,0,0,1,0
2024-25,PASS,8,491,Johnson,MID,58,Watkins,FWD,3.0164,3.3848,-0.3684,0.3684,mid,0.64,-6.0,1.1004,1,0,1,0,0,0,1,1
2024-25,PASS,8,491,Johnson,MID,267,Davis,DEF,3.0164,2.936,0.0804,0.0804,near,1.1808,1.0,1.1004,1,0,1,1,0,1,0,0
2024-25,PASS,8,491,Johnson,MID,541,Cunha,FWD,3.0164,3.1752,-0.1588,0.1588,near,0.7292,0.0,1.1004,1,0,1,0,1,0,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,17,Saka,MID,2.6152,3.8104,-1.1952,1.1952,large,-0.8332,2.0,0.4404,0,0,0,1,0,0,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,58,Watkins,FWD,2.6152,3.3848,-0.7696,0.7696,large,-0.4212,-6.0,0.4404,1,0,0,0,0,0,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,267,Davis,DEF,2.6152,2.936,-0.3208,0.3208,mid,0.1196,1.0,0.4404,1,1,1,1,0,0,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,541,Cunha,FWD,2.6152,3.1752,-0.56,0.56,mid,-0.332,0.0,0.4404,1,0,0,0,1,0,1,0
2024-25,PASS,9,36,Digne,DEF,88,Collins,DEF,2.714,2.7404,-0.0264,0.0264,near,0.1088,6.0,0.162,1,1,1,1,0,0,1,0
2024-25,PASS,10,495,Pedro Porro,DEF,267,Davis,DEF,2.6568,2.794,-0.1372,0.1372,near,0.2612,-9.0,0.3984,1,1,1,0,0,0,1,1
2024-25,PASS,10,495,Pedro Porro,DEF,148,Welbeck,FWD,2.6568,3.1672,-0.5104,0.5104,mid,-0.3884,-4.0,0.3984,1,0,0,0,0,0,1,0
2024-25,PASS,10,495,Pedro Porro,DEF,99,Mbeumo,MID,2.6568,3.562,-0.9052,0.9052,large,-0.6388,-2.0,0.3984,1,0,0,0,0,0,1,0
2024-25,PASS,10,495,Pedro Porro,DEF,372,Garnacho,MID,2.6568,3.1396,-0.4828,0.4828,mid,-0.7248,-1.0,0.3984,1,0,0,0,0,0,1,0
2024-25,PASS,10,239,Adama,MID,267,Davis,DEF,2.7716,2.794,-0.0224,0.0224,near,0.9576,-6.0,0.98,0,0,1,0,0,0,1,1
2024-25,PASS,10,239,Adama,MID,148,Welbeck,FWD,2.7716,3.1672,-0.3956,0.3956,mid,0.308,-1.0,0.98,0,0,1,0,0,0,1,1
2024-25,PASS,10,239,Adama,MID,99,Mbeumo,MID,2.7716,3.562,-0.7904,0.7904,large,0.0576,1.0,0.98,0,1,1,1,0,0,1,0
2024-25,PASS,10,239,Adama,MID,372,Garnacho,MID,2.7716,3.1396,-0.368,0.368,mid,-0.0284,2.0,0.98,0,1,0,1,0,0,1,0
2024-25,PASS,10,491,Johnson,MID,267,Davis,DEF,3.1516,2.794,0.3576,0.3576,mid,1.248,-2.0,0.8904,1,0,1,0,0,1,0,1
2024-25,PASS,10,491,Johnson,MID,148,Welbeck,FWD,3.1516,3.1672,-0.0156,0.0156,near,0.5984,3.0,0.8904,1,0,1,1,0,0,1,0
2024-25,PASS,10,491,Johnson,MID,99,Mbeumo,MID,3.1516,3.562,-0.4104,0.4104,mid,0.348,5.0,0.8904,1,1,1,1,0,0,1,0
2024-25,PASS,10,491,Johnson,MID,372,Garnacho,MID,3.1516,3.1396,0.012,0.012,near,0.262,6.0,0.8904,1,1,1,1,0,1,0,0
2024-25,PASS,10,447,Wood,FWD,267,Davis,DEF,3.1764,2.794,0.3824,0.3824,mid,1.0196,-3.0,0.6372,1,0,1,0,0,1,0,1
2024-25,PASS,10,447,Wood,FWD,148,Welbeck,FWD,3.1764,3.1672,0.0092,0.0092,near,0.37,2.0,0.6372,1,1,1,1,0,1,0,0
2024-25,PASS,10,447,Wood,FWD,99,Mbeumo,MID,3.1764,3.562,-0.3856,0.3856,mid,0.1196,4.0,0.6372,1,0,1,1,0,0,1,0
2024-25,PASS,10,447,Wood,FWD,372,Garnacho,MID,3.1764,3.1396,0.0368,0.0368,near,0.0336,5.0,0.6372,1,0,1,1,0,1,0,0
2024-25,PASS,11,491,Johnson,MID,369,Dalot,DEF,3.2552,2.8412,0.414,0.414,mid,1.1276,1.0,0.7352,0,0,1,1,0,1,0,0
2024-25,PASS,11,491,Johnson,MID,366,B.Fernandes,MID,3.2552,3.5596,-0.3044,0.3044,mid,0.298,-15.0,0.7352,1,1,1,0,0,0,1,1
2024-25,PASS,11,311,Alexander-Arnold,DEF,369,Dalot,DEF,3.132,2.8412,0.2908,0.2908,mid,0.622,0.0,0.3528,0,1,1,0,1,1,0,0
2024-25,PASS,11,311,Alexander-Arnold,DEF,366,B.Fernandes,MID,3.132,3.5596,-0.4276,0.4276,mid,-0.2076,-16.0,0.3528,0,0,0,0,0,0,1,0
2024-25,PASS,12,247,Iwobi,MID,19,Smith Rowe,MID,2.884,3.18,-0.296,0.296,mid,0.0332,6.0,0.3292,0,1,1,1,0,0,1,0
2024-25,PASS,13,145,Veltman,DEF,369,Dalot,DEF,2.7044,2.7864,-0.082,0.082,near,-0.0584,-6.0,0.0292,0,1,0,0,0,0,1,0
2024-25,PASS,13,145,Veltman,DEF,148,Welbeck,FWD,2.7044,3.3528,-0.6484,0.6484,mid,-0.8608,-2.0,0.0292,0,0,0,0,0,0,1,0
2024-25,PASS,13,145,Veltman,DEF,422,Aina,DEF,2.7044,2.7196,-0.0152,0.0152,near,-0.0152,-8.0,0.0292,0,1,0,0,0,0,1,0
2024-25,PASS,13,145,Veltman,DEF,351,Haaland,FWD,2.7044,4.382,-1.6776,1.6776,large,-1.5712,-2.0,0.0292,0,0,0,0,0,0,1,0
2024-25,PASS,13,447,Wood,FWD,369,Dalot,DEF,3.2956,2.7864,0.5092,0.5092,mid,1.0044,3.0,0.5008,1,0,1,1,0,1,0,0
2024-25,PASS,13,447,Wood,FWD,148,Welbeck,FWD,3.2956,3.3528,-0.0572,0.0572,near,0.202,7.0,0.5008,1,1,1,1,0,0,1,0
2024-25,PASS,13,447,Wood,FWD,422,Aina,DEF,3.2956,2.7196,0.576,0.576,mid,1.0476,1.0,0.5008,1,0,1,1,0,1,0,0
2024-25,PASS,13,447,Wood,FWD,351,Haaland,FWD,3.2956,4.382,-1.0864,1.0864,large,-0.5084,7.0,0.5008,1,1,0,1,0,0,1,0
2024-25,PASS,13,366,B.Fernandes,MID,369,Dalot,DEF,3.7184,2.7864,0.932,0.932,large,1.0596,3.0,0.1332,1,0,1,1,0,1,0,0
2024-25,PASS,13,366,B.Fernandes,MID,148,Welbeck,FWD,3.7184,3.3528,0.3656,0.3656,mid,0.2572,7.0,0.1332,1,0,1,1,0,1,0,0
2024-25,PASS,13,366,B.Fernandes,MID,422,Aina,DEF,3.7184,2.7196,0.9988,0.9988,large,1.1028,1.0,0.1332,1,0,1,1,0,1,0,0
2024-25,PASS,13,366,B.Fernandes,MID,351,Haaland,FWD,3.7184,4.382,-0.6636,0.6636,mid,-0.4532,7.0,0.1332,1,0,0,1,0,0,1,0
2024-25,PASS,13,350,Gvardiol,DEF,369,Dalot,DEF,2.8492,2.7864,0.0628,0.0628,near,0.142,-6.0,0.0848,0,1,1,0,0,1,0,1
2024-25,PASS,13,350,Gvardiol,DEF,148,Welbeck,FWD,2.8492,3.3528,-0.5036,0.5036,mid,-0.6604,-2.0,0.0848,0,0,0,0,0,0,1,0
2024-25,PASS,13,350,Gvardiol,DEF,422,Aina,DEF,2.8492,2.7196,0.1296,0.1296,near,0.1852,-8.0,0.0848,0,1,1,0,0,1,0,1
2024-25,PASS,13,350,Gvardiol,DEF,351,Haaland,FWD,2.8492,4.382,-1.5328,1.5328,large,-1.3708,-2.0,0.0848,0,0,0,0,0,0,1,0
2024-25,PASS,14,401,Isak,FWD,617,Evanilson,FWD,3.686,3.3916,0.2944,0.2944,mid,0.846,9.0,0.5516,1,1,1,1,0,1,0,0
2024-25,PASS,14,401,Isak,FWD,58,Watkins,FWD,3.686,3.8516,-0.1656,0.1656,near,0.3416,-1.0,0.5516,1,1,1,0,0,0,1,1
2024-25,PASS,14,401,Isak,FWD,17,Saka,MID,3.686,4.0952,-0.4092,0.4092,mid,0.0164,8.0,0.5516,1,0,1,1,0,0,1,0
2024-25,PASS,14,252,Raúl,FWD,617,Evanilson,FWD,3.2832,3.3916,-0.1084,0.1084,near,0.2744,-1.0,0.3828,0,1,1,0,0,0,1,1
2024-25,PASS,14,252,Raúl,FWD,58,Watkins,FWD,3.2832,3.8516,-0.5684,0.5684,mid,-0.23,-11.0,0.3828,0,1,0,0,0,0,1,0
2024-25,PASS,14,252,Raúl,FWD,17,Saka,MID,3.2832,4.0952,-0.812,0.812,large,-0.5552,-2.0,0.3828,0,0,0,0,0,0,1,0
2024-25,PASS,14,182,Palmer,MID,617,Evanilson,FWD,4.118,3.3916,0.7264,0.7264,mid,0.9896,5.0,0.2632,1,0,1,1,0,1,0,0
2024-25,PASS,14,182,Palmer,MID,58,Watkins,FWD,4.118,3.8516,0.2664,0.2664,mid,0.4852,-5.0,0.2632,1,0,1,0,0,1,0,1
2024-25,PASS,14,182,Palmer,MID,17,Saka,MID,4.118,4.0952,0.0228,0.0228,near,0.16,4.0,0.2632,1,1,1,1,0,1,0,0
2024-25,PASS,15,366,B.Fernandes,MID,17,Saka,MID,3.6668,3.7592,-0.0924,0.0924,near,-0.0808,7.0,0.0816,1,1,0,1,0,0,1,0
2024-25,PASS,15,366,B.Fernandes,MID,267,Davis,DEF,3.6668,2.844,0.8228,0.8228,large,0.9044,8.0,0.0816,1,0,1,1,0,1,0,0
2024-25,PASS,15,495,Pedro Porro,DEF,17,Saka,MID,2.7756,3.7592,-0.9836,0.9836,large,-0.8452,1.0,0.2084,1,0,0,1,0,0,1,0
2024-25,PASS,15,495,Pedro Porro,DEF,267,Davis,DEF,2.7756,2.844,-0.0684,0.0684,near,0.14,2.0,0.2084,1,1,1,1,0,0,1,0
2024-25,PASS,16,129,João Pedro,FWD,617,Evanilson,FWD,3.1556,3.3924,-0.2368,0.2368,near,0.774,0.0,1.0108,1,1,1,0,1,0,1,0
2024-25,PASS,16,129,João Pedro,FWD,99,Mbeumo,MID,3.1556,3.4404,-0.2848,0.2848,mid,0.6768,-7.0,1.0108,1,0,1,0,0,0,1,1
2024-25,PASS,16,129,João Pedro,FWD,70,Kerkez,DEF,3.1556,2.686,0.4696,0.4696,mid,1.3816,0.0,1.0108,1,0,1,0,1,1,0,0
